story,coin_fail,stock_fail,gambling_fail,over_consuming,real_estate_investment,job_problem,crime_damage,health_problem,family_problem,business_fail
"처음에는 크랩스를 쉽게 이길 수 있을 거라고 생각했어요. 그러나 실제로는 몇 번의 큰 패배 후 모든 돈을 잃게 되었어요. 특히 마지막 게임에서 모든 자산을 잃고, 빚까지 떠안게 되었습니다. 이제는 그 빚을 갚을 방법이 없습니다.",0,0,1,0,0,0,0,0,0.0,0
"몇 년 전부터 가족 몰래 도박을 하기 시작했습니다. 처음엔 소소한 돈으로 시작했지만, 점점 더 큰돈을 걸면서 빚이 쌓였어요. 문제는 가족의 돈까지 몰래 빌려 도박을 했다는 점이에요. 지금은 그 돈을 갚을 방법도 없고, 가족에게 말할 용기도 없어서 너무 힘든 상황입니다.",0,0,1,0,0,0,0,0,1.0,0
"작은 사업을 운영하던 중 도박에 빠졌습니다. 사업이 잘되지 않자 도박으로라도 돈을 벌어보겠다는 생각에 큰 돈을 걸기 시작했어요. 그러나 도박에서 실패하면서 사업 자금까지 모두 날려버리게 되었고, 사업도 운영할 수 없는 상황에 이르게 되었습니다.",0,0,1,0,0,0,0,0,0.0,1
"건강 문제로 일을 하지 못하게 되면서 스트레스를 풀기 위해 도박에 빠지게 되었어요. 처음엔 작은 돈으로 시작했지만, 점점 더 큰돈을 걸게 되었고 결국 모든 재산을 잃게 되었어요. 병원비도 감당하지 못하는 상황에서, 도박으로 인한 빚이 너무 큽니다.",0,0,1,0,0,0,0,1,0.0,0
친구가 카지노에서 큰돈을 벌었다고 해서 저도 따라갔어요. 그러나 친구는 승리하고 저는 모든 돈을 잃었어요. 그 후 친구에게 빌려준 돈까지 사기로 잃게 되면서 더 이상 돌이킬 수 없는 상황이 되었어요. 친구에게 사기를 당한 것과 도박 실패로 인한 빚까지 모두 남았습니다.,0,0,1,0,0,0,1,0,0.0,0
"도박에서 딴 돈으로 호화로운 생활을 했지만, 결국 모든 돈을 잃고 나니 과소비로 인한 빚이 더 크게 느껴졌어요. 더 큰돈을 걸어 다시 수익을 내보려 했지만, 결국 도박에서 실패하고 이제는 빚만 남았습니다.",0,0,1,1,0,0,0,0,0.0,0
"도박에 빠져 가정이 파탄 나게 생겼습니다. 처음에는 가족 몰래 도박을 했지만, 빚이 점점 커지면서 가족에게 들키게 되었어요. 가족들과의 관계도 나빠졌고, 빚은 감당할 수 없을 정도로 쌓였습니다.",0,0,1,0,0,0,0,0,1.0,0
"건강이 나빠져 일을 할 수 없게 되면서 도박에 손을 대게 되었어요. 처음엔 스트레스를 풀기 위해 했지만, 점점 더 큰돈을 걸고 결국 모든 돈을 잃게 되었어요. 이제는 건강 문제와 도박으로 인한 빚까지 겹쳐 더 이상 버틸 수 없습니다.",0,0,1,0,0,0,0,1,0.0,0
"2017년, IT 회사에 다니면서 가상화폐 투자를 시작했어요. 처음에는 꽤 성공적이었지만, 2018년에 가상화폐 시장이 붕괴하면서 거의 모든 자산을 잃게 되었죠. 그 이후로 일을 계속하는 것도 힘들어졌고, 결국 회사를 그만두게 됐어요. 지금은 빚이 쌓이고 있고, 새 일자리도 구하지 못한 상태입니다. 이 상황에서 벗어날 방법이 없네요.",1,0,0,0,0,0,0,0,0.0,0
"친구가 코인 투자로 큰 돈을 벌었다는 얘기를 듣고 저도 적은 돈으로 시작했어요. 그런데 친구가 계속 성공하니까 저도 대출까지 받아가며 무리하게 큰 금액을 투자하게 되었죠. 하지만 시장이 하락하면서 한순간에 모든 걸 잃었어요. 이제는 빚을 갚을 길이 없고, 정말 절망스럽습니다.",1,0,0,0,0,0,0,0,0.0,0
"몇 년 전, 가상화폐에 대해 많은 이야기를 듣고 큰 수익을 기대하며 투자했습니다. 처음엔 적은 금액으로 시작했지만, 점점 더 많은 돈을 넣어야 한다는 생각에 여기저기 대출을 받으며 투자했어요. 그 와중에 생활비도 부족해져서 신용카드를 계속 쓰다 보니 빚은 더 늘어났습니다. 코인은 실패하고 과소비까지 겹치면서 더 이상 감당할 수 없는 빚이 쌓였습니다.",1,0,0,1,0,0,0,0,0.0,0
"처음에는 안정적인 종목에만 투자했지만, 점점 더 큰 수익을 기대하게 되면서 대출을 받아 레버리지 투자에 손을 대기 시작했어요. 마진콜이 오기 전까지는 어느 정도 수익을 냈지만, 갑작스러운 시장 하락으로 모든 자산을 잃게 되었고, 이제는 대출금을 갚을 방법이 막막합니다.",0,1,0,0,0,0,0,0,0.0,0
"바이오 관련 종목이 큰 수익을 낼 것이라는 기대로 투자했지만, 임상 3상 실패 소식이 전해지면서 주가가 급락했어요. 한순간에 자산의 절반 이상을 잃었고, 추가 매수를 고려했지만 결국 실패로 돌아갔습니다.",0,1,0,0,0,0,0,0,0.0,0
코로나19 이후 주식 시장이 한창 상승세일 때 투자하기 시작했어요. 하지만 갑작스러운 금리 인상 소식에 시장이 폭락하면서 많은 돈을 잃었습니다. 손절을 하지 못한 탓에 손실이 더 커졌어요.,0,1,0,0,0,0,0,0,0.0,0
"공매도가 활발한 종목에 투자했다가 공매도 세력의 공격에 휘말려 주가가 하락하기 시작했어요. 회복될 것이라는 기대에 버텼지만, 결국 주가는 회복되지 않고 모든 자산을 잃었습니다.",0,1,0,0,0,0,0,0,0.0,0
처음에는 장기투자를 목표로 우량주에 투자했어요. 그러나 시장의 변동성을 견디지 못하고 중간에 매도했다가 큰 손실을 입었어요. 장기투자를 제대로 하지 못한 것이 후회됩니다.,0,1,0,0,0,0,0,0,0.0,0
"최근 인기를 끌던 테마주에 모든 돈을 투자했어요. 일시적으로 주가가 상승했지만, 그 후 테마주 열기가 식으면서 급격하게 하락해 손실을 피할 수 없었습니다.",0,1,0,0,0,0,0,0,0.0,0
"신용거래를 통해 매수한 주식이 급등할 것으로 기대했지만, 예상과 달리 하락하면서 마진콜이 발생했어요. 빚을 지고 주식을 청산해야 하는 상황에 처하게 되었습니다.",0,1,0,0,0,0,0,0,0.0,0
"주가가 급등하던 종목에 뛰어들었어요. 하지만 그게 꼭지였는지, 고점에서 물리면서 주가는 계속 하락했고, 이제는 회복될 기미도 보이지 않아 손해가 막심합니다.",0,1,0,0,0,0,0,0,0.0,0
"신규 상장된 주식이 단기적으로 큰 수익을 줄 것이라고 믿고 투자했어요. 하지만 상장 직후 주가는 급락했고, 상장 전 기대와는 전혀 다른 결과로 손실을 입었습니다.",0,1,0,0,0,0,0,0,0.0,0
"가치투자가 안전하다고 생각해서 저평가된 주식에 투자했어요. 그러나 그 주식은 계속해서 하락세를 보였고, 결국 손절을 해야만 했습니다.",0,1,0,0,0,0,0,0,0.0,0
모멘텀 투자를 통해 단기적인 상승세에 올라타 큰 수익을 기대했어요. 하지만 예상보다 시장의 흐름이 너무 빨리 변동하여 손실을 피할 수 없었습니다.,0,1,0,0,0,0,0,0,0.0,0
"ETF가 비교적 안전한 투자라고 들어서 자금을 넣었어요. 하지만 제가 선택한 ETF는 지속적으로 하락하는 섹터에 집중된 것이었고, 결국 많은 손실을 입었습니다.",0,1,0,0,0,0,0,0,0.0,0
"대형주 대신 수익률이 더 높을 수 있다는 기대감에 중소형주에 투자했어요. 하지만 변동성이 너무 컸고, 결국 주가가 급락하면서 모든 돈을 잃게 되었습니다.",0,1,0,0,0,0,0,0,0.0,0
"유동성 위기로 인해 회사가 재정적으로 어려워지자 제가 투자한 주식도 급락했어요. 회사는 결국 파산했고, 투자금도 모두 날아갔습니다.",0,1,0,0,0,0,0,0,0.0,0
해외 주식에 투자하면 더 큰 수익을 낼 수 있을 것이라는 생각에 미국 기술주에 투자했어요. 하지만 환율 변동과 시장 하락으로 인해 손실이 커졌습니다.,0,1,0,0,0,0,0,0,0.0,0
"3년 전, 저는 퇴직금으로 주식을 시작했어요. 처음에는 소액으로 투자했지만, 계속 수익이 나자 더 큰 금액을 넣기로 결심했죠. 하지만, 어느 순간부터 주식 시장이 흔들리기 시작했어요. 한 종목에 모든 돈을 쏟아부었는데, 그 종목이 하락하면서 하루아침에 퇴직금을 거의 다 잃게 되었어요. 그때 손절할 기회가 있었는데, 아깝다는 생각에 버텼던 게 화근이었죠.",0,1,0,0,0,0,0,0,0.0,0
"친구가 주식 투자로 큰 돈을 벌었다는 이야기를 듣고 저도 관심을 가지게 되었어요. 하지만 저와는 달리 친구는 투자 경험이 많았고, 저는 단순히 그 말을 믿고 따라한 게 문제였어요. 결국 친구가 추천한 주식은 급격히 하락했고, 저는 손실을 피하지 못했어요. 그때 배운 건, 주식은 남을 믿고 따라하면 안 된다는 것이었어요.",0,1,0,0,0,0,0,0,0.0,0
"몇 년 전부터 저는 주식으로 재테크를 해야겠다고 결심하고 여러 종목에 투자했어요. 하지만 회사의 실적 발표가 예상보다 저조하자 주가가 급락했고, 저는 아무런 준비도 하지 못한 상태에서 큰 손실을 보게 되었어요. 회사의 상황을 제대로 분석하지 않은 제 잘못이라는 걸 그제서야 깨달았어요.",0,1,0,0,0,0,0,0,0.0,0
"처음엔 유망한 기술주에 투자해서 꽤 괜찮은 수익을 냈어요. 그런데 욕심이 생겨서 주식에 더 많은 돈을 투자하게 되었죠. 하지만 몇 달 후 갑작스러운 회사 내부 문제로 주가가 급락했고, 저는 그 돈을 회복하지 못했어요. 지금은 남은 빚을 갚기 위해 여러 곳에서 대출을 알아보고 있습니다.",0,1,0,0,0,0,0,0,0.0,0
"결혼을 앞두고 결혼 자금을 마련하기 위해 주식에 투자했어요. 처음에는 소소하게 수익을 보고 있었지만, 결혼 자금을 빠르게 모으고 싶다는 욕심이 생겨 위험한 종목에도 손을 대기 시작했어요. 결국 결혼식 전 주가가 급락했고, 결혼 준비를 다시 해야 할 만큼 큰 타격을 받았습니다.",0,1,0,0,0,0,0,0,0.0,0
"몇 년 전, 제가 일하던 회사에서 대규모 구조조정이 이루어졌어요. 그때 받은 퇴직금을 주식에 투자해 인생을 새로 시작하려고 했습니다. 하지만 주식 시장은 제 뜻대로 되지 않았고, 오히려 퇴직금 대부분을 잃게 되었어요. 새로운 직장을 구하지 못한 상태에서 이 손실은 너무나도 큰 타격이었어요.",0,1,0,0,0,0,0,0,0.0,0
"주식 시장이 좋을 때 모든 돈을 한꺼번에 투자했어요. 다른 사람들은 투자 시기를 잘 맞춰서 수익을 냈지만, 저는 항상 주가가 하락할 때 진입하는 바람에 손실이 계속 쌓였어요. 지금 생각하면 시장의 흐름을 제대로 읽지 못한 것이 가장 큰 실수였던 것 같아요.",0,1,0,0,0,0,0,0,0.0,0
"주식 투자를 시작하면서 가장 중요한 건 분산 투자라는 얘기를 많이 들었지만, 저는 한 종목에만 몰두했어요. 처음엔 수익을 냈지만, 그 후 주가가 급락하면서 모든 돈을 잃게 되었어요. 그때서야 분산 투자의 중요성을 깨닫게 되었지만, 이미 늦어버렸죠.",0,1,0,0,0,0,0,0,0.0,0
"저는 전업 투자자가 되겠다는 결심으로 일을 그만두고 주식 시장에 뛰어들었어요. 초기에는 나쁘지 않았지만, 점점 시장 흐름이 바뀌면서 손실이 쌓이기 시작했어요. 고정 수입이 없으니 이 손실을 만회할 방법도 없었고, 결국 가족에게까지 손을 벌려야 했어요.",0,1,0,0,0,0,0,0,0.0,0
"코로나19가 발생하면서 주식 시장이 급락했을 때, 저는 큰 기회라고 생각하고 투자했습니다. 한동안은 수익이 나서 안심했지만, 이후 경제 회복이 예상보다 늦어지면서 주가는 다시 하락했고, 저는 손실을 피할 수 없었습니다.",0,1,0,0,0,0,0,0,0.0,0
"동료들이 주식으로 돈을 벌었다는 얘기를 듣고, 저도 뒤늦게 뛰어들었어요. 하지만 그때는 이미 시장이 과열되어 있었고, 고점에서 매수한 탓에 큰 손실을 입었어요. 제 주식 계좌를 볼 때마다 후회가 됩니다.",0,1,0,0,0,0,0,0,0.0,0
"가족을 위해 조금이라도 돈을 벌어보고자 주식에 투자했어요. 처음엔 소소하게 수익을 보고 있었지만, 더 큰 수익을 바란 나머지 위험한 종목에 투자하게 되었죠. 결국 그 주식이 상장 폐지되고, 모든 돈을 잃게 되었습니다.",0,1,0,0,0,0,0,0,0.0,0
"주식 초보였던 저는 금융 뉴스에서 추천하는 종목을 무작정 따라 투자했어요. 하지만 예상과 달리 그 주식은 계속 하락했고, 손절도 하지 못한 채 모든 돈을 잃고 말았습니다. 더 공부하고 신중하게 접근했어야 한다는 걸 이제야 깨달았습니다.",0,1,0,0,0,0,0,0,0.0,0
"주식 투자로 인생 역전을 꿈꾸며 모든 돈을 한꺼번에 넣었어요. 처음엔 수익이 나서 기뻤지만, 몇 달 후 갑작스럽게 주가가 폭락하면서 모든 걸 잃었어요. 그때의 충격은 정말 말로 표현할 수 없을 만큼 컸습니다.",0,1,0,0,0,0,0,0,0.0,0
"아이들 교육비를 마련하기 위해 주식에 투자했어요. 그런데 회사의 악재 소식이 전해지면서 주가가 급락했고, 저는 손해를 보고 매도해야만 했어요. 지금도 그 손실을 어떻게 회복해야 할지 막막하기만 합니다.",0,1,0,0,0,0,0,0,0.0,0
"이혼 후, 전 배우자가 자녀의 양육권을 가져가면서 아이를 자주 볼 수 없게 되었어요. 그로 인해 자녀와의 관계가 멀어졌고, 양육비 부담도 커져 경제적으로 어려움을 겪고 있습니다.",0,0,0,0,0,0,0,0,1.0,0
"형제들과의 관계가 좋지 않아서 부모님의 재산을 나누는 과정에서 심한 갈등이 있었어요. 그로 인해 법적 분쟁까지 이어졌고, 변호사비와 법정 비용으로 인해 빚이 쌓이기 시작했습니다.",0,0,0,0,0,0,0,0,1.0,0
"부모님이 오랜 시간 병을 앓고 계셔서 병원비를 제가 전부 감당해야 했어요. 하지만 제 경제 사정도 좋지 않아서 결국 대출을 받았고, 병원비가 계속 늘어나면서 더 이상 감당할 수 없는 상황이 되었습니다.",0,0,0,0,0,0,0,0,1.0,0
"부모님의 재산을 상속받는 과정에서 형제와의 분쟁이 발생했어요. 소송까지 가면서 변호사비와 법정 비용으로 재산을 다 써버렸고, 결국 큰 빚을 떠안게 되었습니다.",0,0,0,0,0,0,0,0,1.0,0
"이혼 후 재산 분할을 잘못 처리해서 결국 거의 남은 게 없었어요. 변호사비와 소송비용이 많이 들었고, 결국 빚까지 지게 되어 회생이 필요합니다.",0,0,0,0,0,0,0,0,1.0,0
"가족 중 한 명이 큰 병에 걸려 제가 돌봐야 했어요. 일을 그만두고 가족을 돌보면서 생활비와 병원비를 충당하기 위해 대출을 받았고, 이제는 그 빚이 너무 커져 더 이상 해결할 방법이 없습니다.",0,0,0,0,0,0,0,0,1.0,0
"이혼 후, 혼자서 자녀의 학비와 생활비를 감당해야 했어요. 자녀를 좋은 학교에 보내고 싶어서 학자금 대출을 받았지만, 이제는 그 빚을 갚을 방법이 없습니다.",0,0,0,0,0,0,0,0,1.0,0
"부모님이 돌아가시면서 남긴 재산을 두고 형제들 간에 큰 갈등이 생겼어요. 상속을 어떻게 나눌지 결정하지 못하고 법적 분쟁으로 이어졌고, 그 과정에서 재산을 다 써버렸습니다.",0,0,0,0,0,0,0,0,1.0,0
"이혼 후 혼자서 생활비를 감당하는 것이 어려워 대출을 받았어요. 하지만 생활비가 계속 부족해 대출이 늘어났고, 이제는 그 빚을 감당할 수 없는 상황입니다.",0,0,0,0,0,0,0,0,1.0,0
